Date,Close/Last,Volume,Open,High,Low
11/25/2020,2600.24,--,2612.94,2622.52,2590.62
11/24/2020,2609.01,--,2607.38,2612.2,2569.53
11/23/2020,2595.25,--,2568.54,2602.95,2561.35
11/20/2020,2555.5,--,2577.81,2591.93,2553.69
11/19/2020,2570.22,--,2513.68,2571.98,2511.5
11/18/2020,2530.59,--,2554.64,2572.42,2530.25
11/17/2020,2548.96,--,2556.63,2563.64,2532.02
11/16/2020,2570.98,--,2529.21,2571.99,2524.41
11/13/2020,2508.82,--,2513.19,2530.27,2492.5
11/12/2020,2478.43,--,2511.22,2521.44,2467.16
11/11/2020,2511.24,--,2465.61,2514.42,2464.53
11/10/2020,2422.33,--,2474.94,2485.58,2417.39
11/09/2020,2497.59,--,2587.3,2604.5,2495.61
11/06/2020,2529.27,--,2486.92,2537.51,2474.6
11/05/2020,2489.16,--,2452.44,2493.28,2451.93
11/04/2020,2384.22,--,2345.1,2393.79,2322.39
11/03/2020,2302.73,--,2281.51,2319.91,2279.32
11/02/2020,2260.07,--,2269.4,2281.45,2238.71
10/30/2020,2246.15,--,2257.08,2270.54,2221.33
10/29/2020,2283.65,--,2220.53,2304.42,2219.45
10/28/2020,2222.98,--,2261.31,2264.08,2221.44
10/27/2020,2300.91,--,2328.05,2331.72,2293.02
10/26/2020,2308.45,--,2337.02,2349.11,2280.28
10/23/2020,2360.23,--,2355.6,2361.22,2338.25
10/22/2020,2370.45,--,2369.59,2381.62,2342.34
10/21/2020,2367.26,--,2384.12,2394.16,2366.34
10/20/2020,2385.82,--,2397.91,2404.94,2379.44
10/19/2020,2385.85,--,2418.93,2432.89,2379.26
10/16/2020,2399.76,--,2424.15,2425.95,2398.51
10/15/2020,2411.13,--,2371.19,2416.42,2369.17
10/14/2020,2417.2,--,2437.68,2445.12,2405.09
10/13/2020,2430.13,--,2438.03,2449.17,2418.06
10/12/2020,2433.48,--,2423.06,2444.88,2416.82
10/09/2020,2398.04,--,2398.88,2403.81,2381.07
10/08/2020,2356.16,--,2348.03,2359.96,2340.97
10/07/2020,2328.84,--,2317.25,2333.73,2314.74
10/06/2020,2281.09,--,2296.92,2337.47,2273.66
10/05/2020,2295.56,--,2245.17,2296.14,2245.03
10/02/2020,2221.12,--,2236.38,2270.3,2220.68
10/01/2020,2291.77,--,2279.64,2297.41,2265.9
09/30/2020,2244.12,--,2233.3,2266.77,2233.2
09/29/2020,2242.52,--,2236.28,2261.56,2234.98
09/28/2020,2237.64,--,2206.88,2238.32,2193.51
09/25/2020,2177.84,--,2141.21,2183.11,2119.5
09/24/2020,2147.42,--,2109.93,2175.92,2109.93
09/23/2020,2126.69,--,2181.02,2190.55,2120.78
09/22/2020,2180.26,--,2167.05,2181.8,2132.9
09/21/2020,2154.28,--,2123.42,2154.9,2102.16
09/18/2020,2160.97,--,2209.34,2211.31,2133.63
09/17/2020,2194.15,--,2135.71,2199.53,2135.71
09/16/2020,2195.54,--,2232.31,2235.79,2194.73
09/15/2020,2219.19,--,2208.94,2233.69,2206.97
09/14/2020,2181.75,--,2184.01,2194.54,2164.57
09/11/2020,2136.37,--,2158.88,2176.59,2115.13
09/10/2020,2137.78,--,2192.02,2202.84,2126.67
09/09/2020,2169.61,--,2157.28,2186.25,2135.33
09/08/2020,2108.61,--,2124.88,2174.91,2106.73
09/04/2020,2212.73,--,2218.34,2251.99,2137.01
09/03/2020,2234.23,--,2324.59,2326.63,2221.54
09/02/2020,2370.18,--,2340.58,2382.32,2317.01
09/01/2020,2304.68,--,2275.62,2305.51,2264.89
08/31/2020,2260.43,--,2259.14,2277.77,2243.68
08/28/2020,2264.14,--,2225.76,2264.59,2222.2
08/27/2020,2220.15,--,2258.1,2258.1,2208.04
08/26/2020,2250.23,--,2245.17,2256.45,2237.45
08/25/2020,2243.06,--,2226.34,2243.44,2221.96
08/24/2020,2219.37,--,2224.91,2227.51,2202.77
08/21/2020,2198.33,--,2178.02,2199.27,2170.64
08/20/2020,2181.04,--,2169.08,2192.45,2166.79
08/19/2020,2200.77,--,2219.4,2221.93,2195.81
08/18/2020,2214.66,--,2237.31,2240.99,2209.18
08/17/2020,2227.61,--,2215.34,2237.81,2215.33
08/14/2020,2200.81,--,2203.11,2227.93,2194.38
08/13/2020,2202.41,--,2221.61,2226.69,2193.49
08/12/2020,2227.22,--,2173.94,2232.01,2168.9
08/11/2020,2154.79,--,2177.12,2199.14,2149.52
08/10/2020,2179.6,--,2181.37,2187.98,2148.11
08/07/2020,2178.86,--,2199.41,2210.01,2153.53
08/06/2020,2204.94,--,2198.96,2207.7,2181.76
08/05/2020,2207.56,--,2202.51,2215.51,2191.29
08/04/2020,2209.81,--,2194.26,2209.91,2174.93
08/03/2020,2177.27,--,2156.63,2181.47,2151.24
07/31/2020,2136.41,--,2144.74,2145.42,2104.92
07/30/2020,2147.55,--,2105.39,2148.6,2098.79
07/29/2020,2106.3,--,2084.62,2114.2,2079.49
07/28/2020,2060.4,--,2082.85,2084.78,2058.9
07/27/2020,2104.62,--,2056.98,2105.58,2056.5
07/24/2020,2038.71,--,2024.18,2068.67,2010.65
07/23/2020,2070.97,--,2106.93,2122.53,2054.5
07/22/2020,2105.43,--,2101.81,2120.86,2088.32
07/21/2020,2096.59,--,2125.71,2126.64,2089.57
07/20/2020,2110.47,--,2070.23,2114.26,2057.9
07/17/2020,2068.99,--,2067.48,2076.1,2056.61
07/16/2020,2055.92,--,2038.87,2063.41,2032.6
07/15/2020,2064.17,--,2077.51,2077.51,2033.23
07/14/2020,2069.79,--,2020.86,2073.44,1994.3
07/13/2020,2034.14,--,2099.28,2121.89,2031.3
07/10/2020,2069.79,--,2079.65,2083.28,2049.65
07/09/2020,2076.72,--,2057.99,2088.51,2028
07/08/2020,2049.76,--,2038.5,2051.14,2020.84
07/07/2020,2019.77,--,2042.41,2053.25,2016.58
07/06/2020,2046.81,--,2030.68,2053.04,2030.17
07/02/2020,1993.61,--,1994.22,2011.12,1986.36
07/01/2020,1966.98,--,1993.82,1995.89,1966.04
06/30/2020,1996.44,--,1954.54,2002.08,1953.22
06/29/2020,1943.9,--,1924.8,1944.64,1899.8
06/26/2020,1921.92,--,1959.5,1964.01,1917.83
06/25/2020,1961.05,--,1941.59,1963.72,1914.3
06/24/2020,1944.3,--,1976.63,1988.23,1930.69
06/23/2020,1987.73,--,2002.07,2009.82,1986.06
06/22/2020,1983.36,--,1960.72,1986.58,1948.06
06/19/2020,1966.79,--,1999.89,2008.51,1963.2
06/18/2020,1980.14,--,1979.14,1989.19,1969.98
06/17/2020,1984.08,--,1978.26,2000.69,1971.94
06/16/2020,1965.69,--,1988.5,1999.03,1933.19
06/15/2020,1931.01,--,1865.43,1933.26,1857.15
06/12/2020,1903.85,--,1930.67,1941.24,1862.7
06/11/2020,1876.66,--,1948.24,1961.56,1876.18
06/10/2020,2004.66,--,2006.66,2025.1,1999.45
06/09/2020,1998.09,--,1974.88,2006.28,1968.77
06/08/2020,1998.62,--,2007.79,2010.51,1977.91
06/05/2020,2003.76,--,1998.6,2030.47,1997.34
06/04/2020,1953.47,--,1928,1968.25,1923.32
06/03/2020,1937.47,--,1915.86,1945.1,1915.86
06/02/2020,1883.41,--,1849.66,1884.76,1840.39
06/01/2020,1843.24,--,1841.64,1851.23,1828.44
05/29/2020,1852.49,--,1816.46,1857.64,1807.59
05/28/2020,1804.66,--,1843.14,1857.4,1797.06
05/27/2020,1847.31,--,1823.78,1847.46,1774.1
05/26/2020,1820.51,--,1851.56,1856.85,1817.65
05/22/2020,1802.31,--,1790.85,1803.6,1772.67
05/21/2020,1790.96,--,1835.34,1839.94,1789.52
05/20/2020,1840.79,--,1818.15,1850.74,1816.01
05/19/2020,1775.61,--,1777.5,1815.34,1774.84
05/18/2020,1782.54,--,1746.72,1789.35,1746.13
05/15/2020,1700.89,--,1681.57,1707.03,1669.34
05/14/2020,1739.05,--,1677.78,1739.84,1650.75
05/13/2020,1691.57,--,1729.62,1741.61,1667.52
05/12/2020,1725.24,--,1784.15,1790.69,1724.4
05/11/2020,1774.31,--,1757.38,1788.87,1756.64
05/08/2020,1775.61,--,1745.2,1777.02,1738.41
05/07/2020,1724.93,--,1740.04,1744.54,1716.23
05/06/2020,1707.75,--,1710.5,1734.11,1704.07
05/05/2020,1689.5,--,1690.93,1719.87,1679.26
05/04/2020,1661.3,--,1634.26,1663.05,1625.77
05/01/2020,1644.4,--,1682.12,1694.03,1639.17
04/30/2020,1731.24,--,1781.81,1781.81,1730.01
04/29/2020,1797.76,--,1748.32,1802.99,1742.55
04/28/2020,1713.21,--,1760.88,1764.94,1712.28
04/27/2020,1725.04,--,1720.18,1740.14,1715.75
04/24/2020,1702.56,--,1664.99,1704.09,1651.66
04/23/2020,1664.67,--,1679.14,1700.21,1661.45
04/22/2020,1682.12,--,1641.38,1690.07,1630.12
04/21/2020,1588.7,--,1642.02,1650.21,1582.21
04/20/2020,1667.57,--,1677.63,1704.35,1666.4
04/17/2020,1705.64,--,1723.99,1724.76,1684.71
04/16/2020,1690.87,--,1677.04,1696.25,1654.21
04/15/2020,1647.91,--,1652.89,1657.63,1631.1
04/14/2020,1695.76,--,1662.35,1696.92,1658.01
04/13/2020,1623.68,--,1591.26,1626.29,1585.7
04/09/2020,1601.73,--,1660.38,1673.65,1587.91
04/08/2020,1639.89,--,1608.76,1645.01,1590.51
04/07/2020,1585.38,--,1647.92,1648.41,1582.69
04/06/2020,1592.88,--,1514.1,1598.67,1508.74
04/03/2020,1443.04,--,1472.24,1487.17,1425.09
04/02/2020,1474.61,--,1416.56,1476.67,1416.56
04/01/2020,1427.73,--,1455.04,1497.99,1414.26
03/31/2020,1510.59,--,1542.91,1568.05,1499.76
03/30/2020,1545.31,--,1506.46,1547.08,1496.04
03/27/2020,1488.75,--,1512.76,1541.49,1485.34
03/26/2020,1572.61,--,1499.75,1574.62,1492.85
03/25/2020,1472.57,--,1495.36,1550.83,1448.89
03/24/2020,1491.83,--,1434.06,1492.82,1425.27
03/23/2020,1342.12,--,1315.2,1366.32,1280.75
03/20/2020,1298.54,--,1375.01,1408.99,1296.44
03/19/2020,1341.22,--,1281.98,1378.33,1253.4
03/18/2020,1286.84,--,1317.88,1373.91,1233.97
03/17/2020,1426.52,--,1332.9,1434.31,1282.69
03/16/2020,1298.78,--,1433.57,1446.8,1297.14
03/13/2020,1544.26,--,1481.16,1544.76,1392.45
03/12/2020,1392.11,--,1444.61,1513.65,1388.99
03/11/2020,1562.54,--,1607.38,1625.4,1545.71
03/10/2020,1656.5,--,1612.67,1656.87,1559.91
03/09/2020,1558.16,--,1560.74,1637.92,1555.45
03/06/2020,1699.89,--,1685.51,1713.29,1657.67
03/05/2020,1734.03,--,1742.38,1780,1721.55
03/04/2020,1789.57,--,1737.27,1789.7,1715.84
03/03/2020,1705.26,--,1768.14,1797.01,1692.1
03/02/2020,1765.38,--,1727.61,1766.38,1680.93
02/28/2020,1705.54,--,1605.94,1716.16,1605.94
02/27/2020,1668.65,--,1692.6,1731.02,1664.91
02/26/2020,1749.95,--,1761.45,1787.75,1739.04
02/25/2020,1746.11,--,1824.68,1826.33,1737.28
02/24/2020,1801.23,--,1793.07,1827.86,1788.44
02/21/2020,1891.05,--,1936.85,1938.41,1883.92
02/20/2020,1949.25,--,1970.55,1977.19,1919.91
02/19/2020,1979.5,--,1956.59,1982.09,1956.59
02/18/2020,1929.12,--,1920.18,1932.8,1916.4
02/14/2020,1956.56,--,1978.08,1983.71,1945.67
02/13/2020,1960.34,--,1942.96,1974.58,1942.81
02/12/2020,1958.82,--,1951.63,1962.04,1950.1
02/11/2020,1931.08,--,1911.32,1940.72,1911.32
02/10/2020,1892.8,--,1849.99,1892.97,1849.99
02/07/2020,1864.36,--,1889.95,1891.24,1863.58
02/06/2020,1909.64,--,1909.9,1911.59,1887.03
02/05/2020,1909.52,--,1907.18,1913.96,1882.72
02/04/2020,1868.65,--,1859.89,1870.18,1849.83
02/03/2020,1812.18,--,1794.71,1814.94,1794.3
01/31/2020,1789.93,--,1824.13,1840.52,1782.19
01/30/2020,1855.8,--,1844.32,1861.81,1820.37
01/29/2020,1858.7,--,1886.78,1890.88,1857.31
01/28/2020,1893.27,--,1871.08,1899.48,1859.93
01/27/2020,1848.86,--,1863.18,1872.88,1846.56
01/24/2020,1924.03,--,1973.12,1974.99,1910.19
01/23/2020,1945.37,--,1934.43,1945.9,1918.44
01/22/2020,1930.23,--,1930.64,1950.62,1924.88
01/21/2020,1915,--,1909.48,1922.8,1908.43
01/17/2020,1916.62,--,1913.14,1917.57,1902.24
01/16/2020,1903.93,--,1888.66,1903.94,1886.82
01/15/2020,1872.16,--,1889.54,1890.14,1865.89
01/14/2020,1894.64,--,1891.98,1909.14,1884.09
01/13/2020,1890.79,--,1879.9,1892.38,1873.71
01/10/2020,1866.35,--,1886.79,1887.87,1862.13
01/09/2020,1878.73,--,1887.19,1891.06,1860.56
01/08/2020,1867.59,--,1866.82,1878.96,1858.51
01/07/2020,1867.28,--,1852.73,1875.61,1845.5
01/06/2020,1834.68,--,1825.59,1840.19,1821.86
01/03/2020,1853.98,--,1850.82,1869.72,1848.65
01/02/2020,1887.91,--,1875.34,1888.14,1864.93
12/31/2019,1849.62,--,1836.18,1851.06,1835.29
12/30/2019,1844.39,--,1856.63,1856.67,1832.08
12/27/2019,1858.59,--,1870.62,1871.21,1853.92
12/26/2019,1864.49,--,1865.42,1867.4,1857.27
12/24/2019,1862.2,--,1859.96,1862.62,1851.59
12/23/2019,1857.12,--,1862.31,1865.11,1855.91
12/20/2019,1853.87,--,1837.79,1856.41,1837.67
12/19/2019,1834.97,--,1827.77,1835.26,1819.65
12/18/2019,1820.29,--,1824.23,1826.58,1815.5
12/17/2019,1821.92,--,1821.94,1825.91,1813.51
12/16/2019,1813.31,--,1817.64,1830.13,1813.09
12/13/2019,1796.04,--,1800.01,1824.24,1789.36
12/12/2019,1806.87,--,1758.03,1808.5,1757.68
12/11/2019,1759.2,--,1726.89,1760.39,1726.87
12/10/2019,1720.9,--,1720,1733.15,1715.96
12/09/2019,1714.98,--,1724.74,1729.06,1714.75
12/06/2019,1724.21,--,1717.82,1728.21,1717.26
12/05/2019,1697.66,--,1698.98,1706.19,1690.93
12/04/2019,1691.45,--,1687.34,1697.31,1685.28
12/03/2019,1665.71,--,1653.42,1666.3,1647.03
12/02/2019,1691.75,--,1721.01,1721.01,1690.16
11/29/2019,1716.84,--,1725.84,1729.11,1715.78
11/27/2019,1735.91,--,1730.62,1736.32,1729.42
11/26/2019,1723.26,--,1728.26,1729.33,1716.39
11/25/2019,1731.95,--,1706.56,1732.34,1706.56
11/22/2019,1690.79,--,1698.99,1705.29,1686.59
11/21/2019,1690.83,--,1693.17,1706.83,1684.44
11/20/2019,1710.14,--,1721.44,1730.96,1697.82
11/19/2019,1730.5,--,1749.42,1750.25,1721.41
11/18/2019,1738.78,--,1738.91,1750.44,1730.33
11/15/2019,1742.93,--,1749.7,1758.26,1735.42
11/14/2019,1727.59,--,1724.3,1729.52,1715.28
11/13/2019,1732.86,--,1718.25,1737.94,1714.9
11/12/2019,1732.42,--,1737.14,1745.29,1725.69
11/11/2019,1727.59,--,1722.3,1731.02,1714.81
11/08/2019,1736.78,--,1717.8,1736.9,1710.96
11/07/2019,1727.68,--,1740.96,1745.69,1719.73
11/06/2019,1715.67,--,1721.46,1722.2,1699.49
11/05/2019,1730.15,--,1729.93,1742.96,1723.99
11/04/2019,1726.92,--,1714.86,1729.69,1710.68
11/01/2019,1689.93,--,1667.29,1690.04,1661.72
10/31/2019,1651.22,--,1652.89,1653.21,1630.87
10/30/2019,1661.46,--,1670.93,1670.96,1649.68
10/29/2019,1662.46,--,1682.12,1691.16,1661.15
10/28/2019,1677.57,--,1662.64,1679.73,1662.64
10/25/2019,1648.67,--,1624.67,1650.2,1624.59
10/24/2019,1615.51,--,1600.78,1616.06,1594.99
10/23/2019,1576.58,--,1576.29,1590.77,1566.46
10/22/2019,1607.6,--,1622.59,1626.43,1607
10/21/2019,1620.04,--,1606.13,1620.83,1601.03
10/18/2019,1590.09,--,1601.9,1608.25,1575.29
10/17/2019,1607.16,--,1620.67,1625.59,1598.01
10/16/2019,1601.79,--,1613.72,1624.96,1599.04
10/15/2019,1625.69,--,1600.72,1629.53,1598.5
10/14/2019,1590.4,--,1588.71,1594.14,1583.18
10/11/2019,1591.13,--,1587.99,1609.47,1584.15
10/10/2019,1555.79,--,1546.04,1571.4,1545.11
10/09/2019,1540.85,--,1537.33,1550.35,1532.03
10/08/2019,1514.45,--,1545.27,1546.8,1514.22
10/07/2019,1563.17,--,1572.69,1579.16,1562.83
10/04/2019,1574.39,--,1555.84,1575.12,1551.73
10/03/2019,1545.76,--,1522.27,1547.32,1502.73
10/02/2019,1519.77,--,1529.2,1534.66,1510.53
10/01/2019,1544.2,--,1572.15,1587.97,1538.96
09/30/2019,1558.75,--,1550.59,1560.24,1543.55
09/27/2019,1542.87,--,1568.13,1575.18,1531.71
09/26/2019,1580.1,--,1580.42,1585.38,1565.57
09/25/2019,1579.56,--,1542.5,1584.16,1532.41
09/24/2019,1551.99,--,1586.68,1590.22,1544.99
09/23/2019,1578.09,--,1563.1,1586.47,1563.1
09/20/2019,1563,--,1591.85,1592.19,1556.97
09/19/2019,1592.07,--,1605.13,1608.31,1590.49
09/18/2019,1600.95,--,1598.25,1601.45,1578.86
09/17/2019,1599.74,--,1591.08,1600.86,1582.5
09/16/2019,1594.49,--,1586.58,1601.93,1580.96
09/13/2019,1605.65,--,1610.65,1613.77,1598.21
09/12/2019,1610.79,--,1615.98,1625.16,1599.87
09/11/2019,1606.19,--,1587.62,1606.24,1580.22
09/10/2019,1583.15,--,1568.89,1583.22,1558.06
09/09/2019,1576.39,--,1578.69,1588.81,1569.72
09/06/2019,1568.34,--,1567.79,1573.99,1558.88
09/05/2019,1566.21,--,1552.77,1583.74,1552.77
09/04/2019,1519.55,--,1504,1519.7,1503.49
09/03/2019,1478.32,--,1490.72,1493.13,1470.36
08/30/2019,1504.92,--,1510.98,1517.34,1497.09
08/29/2019,1495.82,--,1487.98,1505.38,1487.98
08/28/2019,1462.85,--,1446.92,1464.78,1437.4
08/27/2019,1454.12,--,1470.73,1475.44,1445.85
08/26/2019,1458.88,--,1467.68,1469.4,1452.99
08/23/2019,1446.38,--,1494.07,1505.2,1441.97
08/22/2019,1512.25,--,1515.78,1520.2,1497.04
08/21/2019,1512.72,--,1512.6,1519.35,1505.97
08/20/2019,1498.9,--,1502.57,1509.44,1491.14
08/19/2019,1506.99,--,1513.12,1519.3,1499.49
08/16/2019,1479.25,--,1454.69,1482.69,1454.69
08/15/2019,1439.29,--,1448.54,1452.67,1427.23
08/14/2019,1442.54,--,1452.28,1465.95,1435.5
08/13/2019,1489.66,--,1442.55,1501.2,1436.8
08/12/2019,1446.98,--,1453.29,1464.22,1439.99
08/09/2019,1464.34,--,1476.53,1481.33,1455.2
08/08/2019,1491.26,--,1464.45,1491.57,1455.32
08/07/2019,1452.12,--,1424.88,1455.53,1423.61
08/06/2019,1441.77,--,1448.71,1459.72,1425.87
08/05/2019,1423.52,--,1443.24,1446.01,1411.73
08/02/2019,1488.43,--,1494.52,1508.61,1476.41
08/01/2019,1511.98,--,1539.06,1579.49,1498.89
07/31/2019,1542.44,--,1581.95,1583.9,1527.38
07/30/2019,1593.82,--,1579.1,1597.89,1578.15
07/29/2019,1598.02,--,1592.35,1600.53,1578.21
07/26/2019,1593.86,--,1604.24,1605.74,1593.5
07/25/2019,1594.12,--,1606.64,1608.75,1590.36
07/24/2019,1622.02,--,1589.41,1625.11,1589.41
07/23/2019,1573.27,--,1562.26,1573.41,1556.18
07/22/2019,1554.09,--,1535.68,1556.39,1535.68
07/19/2019,1523.91,--,1530.07,1538.87,1523.42
07/18/2019,1526.97,--,1504.78,1530,1504.51
07/17/2019,1503.87,--,1508.24,1511.71,1500.65
07/16/2019,1499.64,--,1506.67,1508.47,1492.58
07/15/2019,1515.92,--,1512.57,1521.63,1508.03
07/12/2019,1504.28,--,1482.56,1504.66,1482.36
07/11/2019,1476.28,--,1476.75,1481.65,1467.35
07/10/2019,1471.51,--,1474.55,1492.34,1469.81
07/09/2019,1461.21,--,1440.43,1462.81,1440.11
07/08/2019,1450.41,--,1448.86,1455.19,1442.57
07/05/2019,1461.7,--,1454.14,1464.07,1446.53
07/03/2019,1470.49,--,1474.5,1474.62,1460.15
07/02/2019,1476.83,--,1491.27,1491.27,1470.95
07/01/2019,1497.55,--,1524.14,1531.37,1486.31
06/28/2019,1458.96,--,1469.49,1471.85,1455.97
06/27/2019,1456.9,--,1447.78,1464.85,1446.17
06/26/2019,1435.83,--,1420.01,1444.15,1419.92
06/25/2019,1391.12,--,1413.75,1420.34,1390.33
06/24/2019,1412.08,--,1412.74,1417.97,1407.69
06/21/2019,1410.5,--,1414.26,1424.84,1408.79
06/20/2019,1421.03,--,1439.86,1441.39,1413.82
06/19/2019,1407.3,--,1414.52,1416.92,1400.31
06/18/2019,1406.16,--,1364.82,1415.43,1362.26
06/17/2019,1347.86,--,1357.33,1361.87,1346.9
06/14/2019,1356.55,--,1351.17,1363.22,1347.99
06/13/2019,1392.94,--,1392.85,1398.31,1382.65
06/12/2019,1384.95,--,1404.71,1405.31,1383.66
06/11/2019,1418.02,--,1438.96,1440.8,1408.38
06/10/2019,1413.89,--,1399.13,1430.42,1398.91
06/07/2019,1378.81,--,1369.62,1382.63,1365.71
06/06/2019,1363.13,--,1348.06,1368.71,1342.65
06/05/2019,1345.1,--,1365.31,1369.53,1328.2
06/04/2019,1355.26,--,1323.13,1356.26,1312.73
06/03/2019,1300.52,--,1313.32,1324.8,1293.11
05/31/2019,1296.18,--,1298.12,1317.45,1295.17
05/30/2019,1315.29,--,1309.97,1325.78,1305.29
05/29/2019,1305.57,--,1288.5,1311.36,1286.99
05/28/2019,1300.3,--,1317.88,1323.76,1298.09
05/24/2019,1311.97,--,1334.22,1339.43,1310.91
05/23/2019,1322.84,--,1316.35,1324.46,1302.13
05/22/2019,1345.04,--,1345.06,1359.16,1341.11
05/21/2019,1374.21,--,1375.49,1380.57,1362.96
05/20/2019,1345.58,--,1355.91,1367.71,1337.15
05/17/2019,1402.01,--,1408.06,1436.15,1396.8
05/16/2019,1430.11,--,1431.96,1446.18,1421.67
05/15/2019,1454.5,--,1428.48,1464.13,1427.45
05/14/2019,1442.83,--,1423.55,1449.99,1420.73
05/13/2019,1408.95,--,1431.14,1438.48,1403.35
05/10/2019,1478.87,--,1469.07,1487.33,1444.14
05/09/2019,1476.8,--,1466.59,1483.76,1443.98
05/08/2019,1494.48,--,1494.86,1517.18,1491.82
05/07/2019,1506.32,--,1522.4,1527.28,1489.97
05/06/2019,1543.73,--,1514.08,1545.34,1513.2
05/03/2019,1570.7,--,1564.5,1571.43,1552.96
05/02/2019,1560.61,--,1542.43,1576.67,1540.69
05/01/2019,1543.48,--,1570.36,1579.19,1543.3
04/30/2019,1556.18,--,1547.29,1559.53,1541.82
04/29/2019,1544.44,--,1546.44,1551.14,1538.2
04/26/2019,1547.4,--,1530.02,1547.63,1515.49
04/25/2019,1560.32,--,1582.35,1583.73,1547.26
04/24/2019,1589.02,--,1575.55,1604.57,1575.38
04/23/2019,1574.05,--,1562.28,1579.03,1561.37
04/22/2019,1558.29,--,1553.19,1561.84,1547.42
04/18/2019,1558.13,--,1557.42,1562.64,1550.88
04/17/2019,1557.08,--,1566.77,1576.79,1545.86
04/16/2019,1533.22,--,1495.6,1533.61,1495.23
04/15/2019,1485.82,--,1496.95,1498.1,1477.45
04/12/2019,1497.12,--,1490.43,1497.13,1484.96
04/11/2019,1476.07,--,1478.33,1486.02,1471.61
04/10/2019,1477.16,--,1465.23,1481.3,1463.64
04/09/2019,1464.52,--,1472.24,1472.24,1458.26
04/08/2019,1481.38,--,1472.33,1482.48,1468.12
04/05/2019,1477.65,--,1475.14,1478.1,1467.02
04/04/2019,1465.89,--,1460.02,1475.27,1458.9
04/03/2019,1464.19,--,1451.65,1476.61,1450.6
04/02/2019,1431.63,--,1431.55,1434.85,1423.22
04/01/2019,1430.24,--,1417.66,1431.55,1410.52
03/29/2019,1395.51,--,1392.08,1398.05,1386.89
03/28/2019,1373.8,--,1380.17,1391.14,1365.16
03/27/2019,1376.48,--,1398.52,1402.08,1366.69
03/26/2019,1396.75,--,1399.85,1408.74,1386.32
03/25/2019,1382.75,--,1388.39,1403.03,1371.91
03/22/2019,1400.37,--,1433.21,1437.63,1399.73
03/21/2019,1441.83,--,1399.52,1450.76,1399.52
03/20/2019,1393.01,--,1410.12,1413.82,1384.87
03/19/2019,1407.35,--,1398.55,1411.68,1398.55
03/18/2019,1388.77,--,1392.66,1401.72,1380.88
03/15/2019,1392.36,--,1373.76,1402.45,1371.22
03/14/2019,1353.06,--,1362.22,1367.08,1352.57
03/13/2019,1360.77,--,1362.75,1371.33,1358.83
03/12/2019,1355.12,--,1354.23,1362.13,1342.63
03/11/2019,1349.88,--,1325.95,1355.81,1324.48
03/08/2019,1318.21,--,1297.24,1319.33,1292.76
03/07/2019,1319.09,--,1326.92,1328.6,1311.4
03/06/2019,1333.82,--,1354.81,1355.19,1333.33
03/05/2019,1356.9,--,1361.19,1365.34,1351.77
03/04/2019,1363.25,--,1372.71,1376.23,1346.45
03/01/2019,1363.13,--,1365.62,1368.84,1348.73
02/28/2019,1350.2,--,1342.43,1354.26,1339.93
02/27/2019,1349.87,--,1358.9,1359.15,1336.09
02/26/2019,1366.58,--,1371.88,1377.19,1362.89
02/25/2019,1375.95,--,1384.71,1391.44,1374.68
02/22/2019,1364.78,--,1361.1,1366.12,1355.36
02/21/2019,1350.25,--,1359.47,1363.29,1346.24
02/20/2019,1360.28,--,1353.5,1368.34,1353.3
02/19/2019,1348.49,--,1345.99,1357.75,1345.78
02/15/2019,1351.18,--,1355.41,1358.07,1343.03
02/14/2019,1344.11,--,1336.01,1353.49,1334.45
02/13/2019,1340.71,--,1342.3,1350.68,1336.34
02/12/2019,1336.72,--,1324.91,1339.25,1322.9
02/11/2019,1308.88,--,1307.29,1311.66,1297.52
02/08/2019,1302.42,--,1284.35,1304.53,1279.67
02/07/2019,1303.92,--,1314.49,1322.54,1293.1
02/06/2019,1333.76,--,1321.29,1343.71,1321.29
02/05/2019,1300.13,--,1291.7,1305,1291.14
02/04/2019,1293.88,--,1285.35,1293.91,1276.82
02/01/2019,1287.4,--,1275.88,1292.71,1274.69
01/31/2019,1272.09,--,1266.73,1282.69,1260.34
01/30/2019,1271.76,--,1254.95,1276.46,1244.2
01/29/2019,1236.25,--,1255.95,1258.82,1234.91
01/28/2019,1254.4,--,1234.44,1264.83,1230.69
01/25/2019,1281.16,--,1260.52,1285.38,1250.37
01/24/2019,1253.91,--,1218.46,1258.72,1218.02
01/23/2019,1185.95,--,1200.32,1205.35,1174.96
01/22/2019,1193.36,--,1217.07,1217.69,1185.05
01/18/2019,1228.33,--,1210.7,1236.13,1206.57
01/17/2019,1200.76,--,1177.69,1206.83,1172.31
01/16/2019,1187.19,--,1197.61,1206.76,1186.37
01/15/2019,1197.03,--,1202.22,1210.84,1191.97
01/14/2019,1194.28,--,1196.04,1202.17,1187.98
01/11/2019,1213.04,--,1194.65,1224.02,1192.05
01/10/2019,1201.4,--,1181.26,1202.96,1178.73
01/09/2019,1189.84,--,1175.03,1195.63,1174.67
01/08/2019,1160.55,--,1177.76,1177.82,1145.38
01/07/2019,1166.24,--,1147.22,1176.75,1143.24
01/04/2019,1143.96,--,1114.48,1148.45,1111.79
01/03/2019,1096.03,--,1136.96,1142.92,1094.59
01/02/2019,1165.3,--,1131.47,1173.52,1131.44
12/31/2018,1155.17,--,1160.17,1164.37,1143.6
