date,close_price,volume,open_price,high,low,RA_5,RA_10,MACD,CCI,ATR,BOLL_middle,BOLL_upper,BOLL_lower,MA_5,MA_10,MTM_1,MTM_3,ROC,WPR,SPY_500,VIX,SOX
2020-07-07,58.31,15996490,59.07,59.57,58.14,0.535298047820089,0.7258298698730988,-0.5634851365453599,-76.98458876799789,1.3617000000000001,59.781499999999994,62.67765797221076,56.88534202778923,59.124,58.891,-3.9450000000000003,2.480000000000004,4.442056242163718,0.3429203539823016,313.78,16.23,2019.77
2020-07-06,59.54,20536720,58.72,59.62,58.6,0.5475618686504732,0.7779132342363126,-0.514842203402246,-46.26507982397336,1.413842857142857,60.0495,63.319279656184804,56.7797203438152,59.116,59.068999999999996,-2.4399999999999977,-0.10999999999999943,-0.18440905280804598,0.5685071574642129,317.05,16.96,2046.81
2020-07-02,59.13,15578580,59.19,59.81,58.97,0.7872077235393459,0.7831098262695981,-0.5705038821410042,-47.74856958979423,1.4681285714285717,60.28950000000001,64.04327396762247,56.53572603237756,58.70799999999999,59.077,-3.969999999999999,-0.5999999999999943,-1.0045203415369066,0.48466257668711743,312.23,16.0,1993.61
2020-07-01,58.81,14748070,59.91,60.03,58.76,0.7593049453282911,0.8393783413932001,-0.5915047319909661,-56.48057531325933,1.5994857142857144,60.481500000000004,64.36885012572833,56.59414987427168,58.584,59.172000000000004,-1.4799999999999969,-2.9499999999999957,-4.776554404145071,0.41922290388548145,310.52,15.88,1966.98
2020-06-30,59.83,31542060,58.71,59.98,58.54,0.7838367176906166,0.9148442490391465,-0.577123929697791,-50.38869912802332,1.8194857142857137,60.63750000000001,64.49431150693161,56.78068849306841,58.64,59.34000000000001,-0.09000000000000341,-4.510000000000005,-7.009636307118441,0.46941896024464846,308.36,15.33,1996.44
2020-06-29,58.27,22150270,57.47,58.35,56.76,0.8115023105327557,0.9602296600293078,-0.6542288121570792,-124.41752817007263,1.8072714285714286,60.751999999999995,64.64194909992405,56.862050900075936,58.658,59.39699999999999,-0.00999999999999801,-7.18,-10.97020626432391,0.20055784300704005,304.46,14.98,1943.9
2020-06-26,57.5,38477510,58.49,58.73,57.07,0.9518697389874323,0.9005331754022172,-0.5842902612282828,-138.80252834679055,1.7515571428571428,60.93149999999999,64.67533373028236,57.187666269717624,59.022000000000006,59.580000000000005,-1.5799999999999983,-9.61,-14.319773506183878,0.059565036708685404,300.05,14.91,1921.92
2020-06-25,58.51,21906940,58.98,59.09,57.48,0.5783632076818176,0.5925208857078379,-0.40812447060674373,-127.62644984214772,1.7329857142857148,61.202999999999996,64.6908652496907,57.71513475030929,59.44599999999999,59.763,0.769999999999996,-7.630000000000003,-11.536135470214699,0.15127037744162142,307.35,14.71,1961.05
2020-06-24,59.09,27764480,59.64,59.805,58.67,0.3756061767330239,0.42463631498024274,-0.2801728691864298,-105.67524650921357,1.7708428571428574,61.3625,64.62783229549458,58.0971677045054,59.760000000000005,59.882000000000005,0.7000000000000028,-8.179999999999993,-12.159952430503928,0.13864644441264873,304.09,15.44,1944.3
2020-06-23,59.92,22809580,60.19,60.47,59.8612,0.28192197502146005,1.2163552112767053,-0.17183940163997846,-74.65974303774343,1.8334285714285714,61.586,64.81021091121534,58.36178908878467,60.04,60.36,-0.21000000000000085,-7.519999999999996,-11.150652431791217,0.2574044927743597,312.05,15.29,1987.73
2020-06-22,60.09,22846010,59.73,60.545,58.83,0.3054570346218935,1.4425865658600867,-0.1155761117659253,-97.4057442453937,1.862085714285714,61.706999999999994,64.8527215388524,58.56127846114758,60.136,60.67199999999999,0.4200000000000017,-7.36999999999999,-10.924992588200402,0.2817284303906141,310.62,14.91,1983.36
2020-06-19,59.62,60324580,60.65,60.89,59.1,0.3051819129634007,1.6786363513280653,-0.05939167833735581,-109.13496990491201,1.8356571428571422,61.81524999999999,64.87887771073771,58.75162228926228,60.138,61.029999999999994,0.44999999999999574,-7.789999999999999,-11.556148939326508,0.21447989698096948,308.64,14.28,1966.79
2020-06-18,60.08,24899700,60.35,60.51,59.32,0.4082646200688968,1.8686454987503651,0.06103851383274872,-121.38492821966172,1.7985142857142853,61.93325,64.82664294773454,59.039857052265454,60.08,61.501999999999995,0.8999999999999986,-6.310000000000002,-9.504443440277154,0.2802976105308337,311.78,13.91,1980.14
2020-06-17,60.49,20454770,60.74,61.28,60.06,0.4356420549028759,1.849759173514217,0.1670270352741099,-99.39996262805062,1.8592285714285712,62.08425,64.88886632848417,59.27963367151583,60.004,61.79100000000001,1.740000000000002,-5.529999999999994,-8.376249621326862,0.3389612247818,311.66,14.07,1984.08
2020-06-16,60.4,23226630,61.49,61.65,59.49,1.6354693515929903,1.7982060504847603,0.2581319912189102,-106.15217299977697,1.919942857142857,62.07424999999999,64.90285614967867,59.24564385032132,60.67999999999999,61.935,2.4099999999999966,-6.690000000000005,-9.971679833060074,0.3260838460437827,312.96,14.06,1965.69
2020-06-15,60.1,29651720,59.33,60.36,58.58,1.8692822151831423,1.7238796361695323,0.3798240332980001,-154.35510680964265,1.9456571428571432,62.050250000000005,64.94269615334495,59.15780384665506,61.208000000000006,62.107000000000006,2.6300000000000026,-7.240000000000002,-10.751410751410754,0.28315925025039346,307.05,14.01,1931.01
2020-06-12,59.33,30419770,60.11,60.96,58.121,1.9877565243258537,1.5950175547623295,0.5601680719764275,-145.7016717948949,1.9628000000000003,61.95925,65.1865372121954,58.73196278780459,61.922000000000004,62.283,-0.6499999999999986,-6.1299999999999955,-9.36449740299419,0.17298612104735966,304.21,13.76,1903.85
2020-06-11,59.7,26998240,63.07,63.3,59.52,1.6651798701641807,1.2586981369653327,0.8606047457517931,-56.9760067826567,1.8243000000000005,61.94675000000001,65.21633449195002,58.67716550805,62.924,62.642999999999994,-2.0999999999999943,-4.719999999999999,-7.326917106488666,0.03220035778175312,300.61,13.17,1876.66
2020-06-10,63.87,21367850,62.79,64.289,62.75,0.516426180591187,0.8758544399613446,1.1938805767050482,87.29928838592014,1.6550142857142862,61.848749999999995,65.47938889005778,58.218111109942214,63.577999999999996,62.843,5.119999999999997,-0.060000000000002274,-0.09385265133740384,0.710618436406067,319.0,13.56,2004.66
2020-06-09,63.04,23594130,62.994,63.71,62.9,0.8014237331150121,0.8438578079273791,1.1773143743696792,72.1198943520306,1.7735857142857145,61.57475000000001,65.37695130319267,57.77254869680734,63.19,62.81200000000001,3.5700000000000003,-3.4299999999999997,-5.160222656837671,0.5169194865810964,320.79,14.64,1998.09
2020-06-08,63.67,21546180,63.97,64.15,62.94,0.9126357433280834,0.851044064664105,1.2235543943071576,92.77779923028422,1.852871428571429,61.42925,65.21872526050771,57.63977473949229,63.00599999999999,62.742,4.410000000000004,-2.6599999999999966,-4.010251771445796,0.7262357414448672,323.2,14.39,1998.62
2020-06-05,64.34,26813100,63.36,65.11,63.16,0.9361324692584929,0.8011568198548902,1.2006308649283426,125.33109306326605,1.8957285714285714,61.229250000000015,64.94609311614037,57.512406883859654,62.644000000000005,62.6005,5.300000000000004,-2.969999999999999,-4.412420145595006,0.8660869565217398,319.34,14.03,2003.76
2020-06-04,62.97,22010140,61.74,63.47,61.3438,0.48774583545121125,0.5675140967412178,1.0856902021222368,70.4504530646072,1.8942999999999997,60.97075000000001,64.50067673436718,57.44082326563285,62.362,62.3645,2.8699999999999974,-2.719999999999999,-4.140660678946566,0.8370473537604455,311.36,14.43,1953.47
2020-06-03,61.93,16737270,62.45,62.54,61.53,0.4325459513161573,0.5825257505037873,1.0626831713824814,52.267384294389004,1.960285714285714,60.781250000000014,64.26818257032598,57.29431742967405,62.108000000000004,62.37750000000001,5.57,-6.539999999999999,-9.55162845041624,0.7251243781094526,312.18,13.66,1937.47
2020-06-02,62.12,20702350,61.7,62.17,60.825,0.7043749001774555,0.8533347818998128,1.123751533290914,45.841288972168094,2.0545714285714283,60.62225000000001,64.17455133153145,57.06994866846858,62.434000000000005,62.213499999999996,2.9399999999999977,-1.2000000000000028,-1.8951358180669657,0.7487562189054722,308.08,14.74,1883.41
2020-06-01,61.86,14329040,62.485,62.66,61.66,0.6901130342197574,1.097688594274351,1.166006038369808,66.1948721766284,2.1285,60.41575,64.07435256792125,56.757147432078746,62.477999999999994,61.9935,1.5,-0.8699999999999974,-1.3868962219033913,0.716417910447761,305.55,14.8,1843.24
2020-05-29,62.93,33395740,61.9,63.66,61.62,0.6352763178334285,1.566519150856446,1.22945079156694,101.27604921560122,2.1213571428571427,60.19625,64.0055765480922,56.386923451907805,62.557,61.6355,2.1400000000000006,2.3800000000000026,3.9306358381502933,0.8495024875621889,304.32,14.28,1852.49
2020-05-28,61.7,17264130,63.0,63.45,61.49,0.6373664566009107,1.6707011252764519,1.1836009923157675,92.02732135589132,2.0277857142857143,60.04875,63.64577915612315,56.45172084387685,62.367000000000004,61.25050000000001,2.8300000000000054,2.1000000000000014,3.5234899328859086,0.6965174129353237,302.97,14.62,1804.66
2020-05-27,63.56,19886270,62.32,63.59,61.07,0.5884861935508777,1.9612705703191495,1.2331003250196702,122.32267193254084,1.963992857142857,60.053749999999994,63.66021208215197,56.447287917848016,62.647000000000006,60.85450000000001,2.9000000000000057,3.9000000000000057,6.537043245055324,0.9278606965174131,303.53,13.83,1847.31
2020-05-26,62.34,20933560,63.68,64.14,62.12,0.9289650154876674,1.858681320183748,1.0889616503978274,148.69545833267367,1.8697071428571428,59.81324999999998,63.07766461061549,56.54883538938447,61.992999999999995,60.33749999999999,3.6400000000000006,3.4000000000000057,5.768578215134045,0.776119402985075,299.08,13.21,1820.51
2020-05-22,62.255,14103010,61.98,62.32,61.42,1.2100016528914332,1.7346931284812306,1.0133670271474173,130.0502708128992,1.8189928571428564,59.66975,62.722732926581806,56.616767073418195,61.509,60.11650000000001,5.115000000000002,2.825000000000003,4.7534915026081155,0.7993506493506499,295.44,13.34,1802.31
2020-05-21,61.98,20987740,63.095,63.8,61.82,1.675131039650331,1.5827052789448826,0.9107954603492985,185.63850586831487,1.8804214285714278,59.52,62.33564912586778,56.704350874132224,60.71400000000001,59.858000000000004,3.0,2.3899999999999935,4.010740057056542,0.7636363636363634,294.88,12.75,1790.96
2020-05-20,63.1,30583990,61.16,63.489,61.02,1.6380183149159235,1.4223364580857794,0.7946289083946283,233.70256458529974,1.929707142857142,59.37299999999999,61.9570286376122,56.788971362387784,60.134,59.577,4.700000000000003,4.160000000000004,7.0580251102816485,0.9473541751251866,296.93,13.41,1840.79
2020-05-19,60.29,21865010,60.13,61.77,59.85,0.9595498944817819,0.802486760015391,0.5207635434140201,127.46782344002176,1.8476357142857134,59.22299999999999,61.20158636404883,57.244413635951155,59.062,59.18499999999999,1.8599999999999994,0.990000000000002,1.6694772344013526,0.738977072310405,291.97,13.95,1775.61
2020-05-18,59.92,20443710,59.74100000000001,60.28,59.36,0.7517020686415593,0.719089007008173,0.4497460987527404,70.53225022631406,1.9447785714285704,59.0265,61.30070557558018,56.752294424419816,58.682,59.031000000000006,5.789999999999999,0.9500000000000028,1.6109886382906609,0.6441821247892074,295.0,13.28,1782.54
2020-05-15,58.28,21373270,57.4,58.37,56.96,0.8222554347646479,0.7135656942426535,0.3902329806759397,-88.28252527023122,1.9419214285714277,58.9895,61.2281556233597,56.7508443766403,58.724000000000004,58.83800000000001,3.9299999999999997,-0.6499999999999986,-1.1030035635499722,0.3676222596964587,286.28,14.5,1700.89
2020-05-14,59.08,21569350,57.32,59.15,56.1,0.8592880774222347,0.8115546808441194,0.4755783029753644,-80.96481298712645,1.8937071428571421,59.09349999999999,61.38332335563247,56.80367664436751,59.001999999999995,58.757000000000005,7.199999999999996,-0.8500000000000014,-1.4183213749374293,0.5025295109612137,284.97,15.05,1739.05
2020-05-13,57.74,21064970,58.45,59.23,56.9,0.8616727917254905,0.8886287188696975,0.4961379208488097,-104.15900142076795,1.911564285714285,59.178999999999995,61.58516624529561,56.77283375470438,59.02,58.847,3.6200000000000045,-2.3599999999999994,-3.9267886855241256,0.2765598650927489,281.6,14.71,1691.57
2020-05-12,58.39,16754900,60.22,60.64,58.26,0.580496339351077,1.1723058474647299,0.6515992815403919,-13.992178906804977,1.8372785714285709,59.23549999999999,61.55537478110348,56.915625218896494,59.30800000000001,59.253,2.8999999999999986,-2.450000000000003,-4.026955950032877,0.38617200674536245,286.67,15.05,1725.24
2020-05-11,60.13,18684440,59.74,60.84,59.71,0.4748894608222011,1.1505776809933341,0.7743648832734067,79.4432201173839,1.9629928571428563,59.349000000000004,61.71398541221717,56.98401458778284,59.38000000000001,59.289,7.760000000000005,0.28000000000000114,0.46783625730994344,0.679595278246206,292.5,15.42,1774.31
2020-05-08,59.67,20391090,59.669,59.78,59.05,0.5623664285854908,1.1189374423979197,0.7426313075468443,24.80374466627938,2.1115642857142847,59.277499999999996,61.630148507533576,56.924851492466416,58.952,59.223,4.130000000000003,0.05000000000000426,0.0838644750083936,0.6131147540983608,292.44,16.43,1775.61
2020-05-07,59.17,14733520,59.93,60.0969,58.92,0.6773595795439822,1.1092772421716754,0.7381621791460802,21.871247192131378,2.164421428571427,59.15100000000001,61.67169752251238,56.63030247748764,58.512,59.182,7.910000000000004,-0.9099999999999966,-1.5146471371504604,0.5311475409836068,287.68,15.04,1724.93
2020-05-06,59.18,17848660,59.04,59.95,58.94,0.8814669591085069,1.1101031483605468,0.7726301326542497,21.140694086585235,2.2449999999999988,59.14149999999999,61.66327140121779,56.619728598782196,58.674,59.169,6.780000000000001,-0.6400000000000006,-1.0698762955533276,0.5241935483870965,284.25,14.71,1707.75
2020-05-05,58.75,17252060,58.79,59.3,58.35,1.5509919406624897,1.1447833856236724,0.8043673368388014,-21.38292799236972,2.3128571428571414,59.102500000000006,61.64472638645736,56.560273613542655,59.198,59.261,9.170000000000002,-0.6599999999999966,-1.1109240868540593,0.45483870967741924,286.19,15.13,1689.5
2020-05-04,57.99,18957230,57.12,58.07,56.31,1.5509919406624897,1.4383587869512942,0.8769574798257835,-112.72326429653202,2.381785714285713,59.0865,61.641395496884364,56.53160450311564,59.198,59.022000000000006,12.160000000000004,-1.2399999999999949,-2.093533682255605,0.33225806451612927,283.57,14.85,1661.3
2020-05-01,57.47,21194800,58.83,59.32,57.31,1.428602113956156,1.3966778440284642,1.0342349717135377,-48.214250825469016,2.4132142857142846,58.8935,62.21786625539365,55.569133744606354,59.49400000000001,59.141,11.530000000000001,-1.480000000000004,-2.5106022052587003,0.24838709677419335,282.79,14.54,1644.4
2020-04-30,59.98,26279880,61.367,61.54,59.75,1.0508929536351446,1.3177860220840099,1.2728802799526093,83.66494518964319,2.3796428571428563,58.7375,62.568619288145435,54.90638071185456,59.852,59.43000000000001,12.369999999999997,2.019999999999996,3.4851621808143474,0.6532258064516121,290.48,15.28,1731.24
2020-04-29,61.8,30451540,59.44,62.03,59.32,1.0943600869914794,1.3728470417348029,1.3034002147602592,108.99269606633035,2.4946428571428565,58.3325,63.14058433786264,53.524415662137365,59.664,59.511,11.719999999999999,4.6299999999999955,8.098653139758607,0.9467741935483862,293.21,16.58,1797.76
2020-04-28,58.75,28784710,59.99,60.22,58.26,0.45556997267159793,1.147168688554565,1.1380871102455075,42.30423042304219,2.3746428571428564,57.9485,62.813905532943785,53.08309446705622,59.324,59.218,14.14,1.4500000000000028,2.53054101221641,0.45483870967741924,285.73,16.39,1713.21
2020-04-27,59.47,25902240,59.72,59.83,58.385,1.2923714636280084,1.2105986122575887,1.2210789352431064,51.367569114978394,2.4689285714285707,57.78549999999999,62.749999874106145,52.82100012589384,58.84599999999999,59.40899999999999,5.039999999999999,1.769999999999996,3.067590987868277,0.5709677419354835,287.05,15.72,1725.04
2020-04-24,59.26,50220510,56.2,59.4,56.1,1.2693683468560262,1.2286236201538692,1.235936443727411,26.01365072760944,2.6971428571428566,57.430499999999995,62.85638048154398,52.00461951845601,58.788,59.33200000000001,13.719999999999999,1.4699999999999989,2.54369268039453,0.5370967741935478,282.97,15.39,1702.56
2020-04-23,59.04,35091950,59.674,60.1,58.81,1.4186528821385451,1.3944676403559886,1.2583045881022557,59.526136035809564,2.632857142857143,57.244499999999995,62.66180366510868,51.82719633489131,59.008,59.120000000000005,7.380000000000003,1.490000000000002,2.5890529973935745,0.6712765957446807,279.08,16.27,1664.67
2020-04-22,60.1,23443750,58.27,60.5,57.81,1.5890173063878195,1.3949279551288658,1.2909518620046683,68.10207336523116,2.7792857142857144,56.85549999999999,62.79351136745291,50.91748863254708,59.358000000000004,59.11400000000001,6.1200000000000045,3.030000000000001,5.309269318380937,0.8139321723189734,279.1,16.27,1682.12
2020-04-21,56.36,25248030,58.11,58.6,55.93,1.549830958524187,1.3677295054213017,1.2059169008836648,12.183620618151517,2.7164285714285716,56.470499999999994,62.51467231719943,50.42632768280056,59.11199999999999,58.94399999999998,5.509999999999998,-0.23000000000000398,-0.4064322318430888,0.47112740604949577,273.04,16.18,1588.7
2020-04-20,59.18,26419610,59.278999999999996,60.04,58.89,0.7917929022162298,1.0892882997627389,1.460640759221839,71.85007672241024,2.668214285714286,56.131499999999996,62.88173636623192,49.38126363376807,59.972,59.150999999999996,3.4099999999999966,2.6499999999999986,4.6877764019104875,0.7296058661778184,281.59,14.04,1667.57
2020-04-17,60.36,27385640,62.02,62.13,59.825,0.9032519028488112,1.8580861121056784,1.4773880728211424,107.68851860515824,2.829642857142858,55.463999999999984,63.41063299769152,47.51736700230845,59.876,58.645999999999994,3.3999999999999986,3.549999999999997,6.248899841577182,0.8377635197066908,286.64,13.97,1705.64
2020-04-16,60.79,24433520,59.61,60.96,58.81,1.3606674832595937,2.1547772506688467,1.357128999301409,108.90587557314787,2.9132142857142864,54.74300000000001,63.36951517126123,46.11648482873879,59.23199999999999,58.045,2.1099999999999994,4.710000000000001,8.398716119828817,0.9318403115871468,279.1,13.84,1690.87
2020-04-15,58.87,22841550,59.74,59.83,58.385,1.1169601604354549,2.6261005312059154,1.1401128145645458,97.95122895117552,3.0946428571428584,54.08399999999999,62.77550942011799,45.392490579881986,58.870000000000005,57.153999999999996,2.8999999999999986,2.8499999999999943,5.087468761156719,0.7448880233690356,277.76,13.8,1647.91
2020-04-14,60.66,25673990,60.038000000000004,60.9,59.51,1.1326711791159856,2.701264333603802,1.04202869783402,134.3665762388595,3.2089285714285727,53.64450000000001,62.211584626639336,45.07741537336068,58.775999999999996,56.67900000000001,2.479999999999997,4.589999999999996,8.186195826645259,0.9283246977547491,283.79,13.61,1695.76
2020-04-13,58.7,23251940,56.57,58.77,56.57,0.6309358129001708,2.3634881002450587,0.7194263714203899,101.56827771532053,3.4132142857142873,52.842,61.63403639664896,44.04996360335104,58.33,56.162,3.1799999999999997,1.0400000000000063,1.803676725633032,0.7590673575129536,275.66,13.08,1623.68
2020-04-09,57.14,40515420,59.36,59.72,56.06,1.7502296992109332,2.445233935638878,0.49676774575905824,106.40994477004037,3.5889285714285735,52.62850000000001,61.040318531090655,44.216681468909364,57.41600000000001,55.52900000000001,1.3100000000000023,-0.9099999999999966,-1.5676141257536549,0.7207385342303938,278.2,13.04,1601.73
2020-04-08,58.98,26719500,58.99,59.51,57.91,2.148668424862243,2.3862206519934395,0.364185023613004,137.4488406622344,3.6096428571428594,52.048500000000004,60.731341182470175,43.365658817529834,56.858000000000004,55.36900000000001,-0.6700000000000017,0.46999999999999886,0.8032814903435291,0.8433208489388262,274.03,13.33,1639.89
2020-04-07,58.4,41410010,59.94,61.49,58.21,2.5799023237324303,2.3414783791442533,0.0023185670031296013,170.11190645362367,3.786071428571431,51.682500000000005,59.76191551103792,43.60308448896209,55.438,54.597,-1.3299999999999983,-0.5,-0.8488964346349746,0.8107777097366808,265.13,13.38,1585.38
2020-04-06,58.43,32323390,56.63,58.77,56.12,2.125063763749219,2.0393432766456954,-0.40053379858989047,154.30810666241484,3.900357142857145,51.4615,59.01877007589381,43.90422992410619,54.581999999999994,53.997,-3.3299999999999983,-0.38000000000000256,-0.646148614181266,0.9750183688464362,264.86,13.21,1592.88
2020-04-03,54.13,23906060,53.85,55.13,52.73,1.172017064722182,1.8334492084592917,-0.9119485081491163,76.72952592279817,4.070357142857145,51.0825,57.930897987850884,44.23410201214912,53.99400000000001,53.112,-10.21,-3.479999999999997,-6.040617948272864,0.8199268738574041,248.19,13.21,1443.04
2020-04-02,54.35,27809990,51.29,54.56,51.22,1.3317266986885863,2.805664983564503,-1.1136167591407329,57.146824077413605,4.670357142857144,51.1645,58.19377727437181,44.13522272562818,53.641999999999996,52.282,-11.100000000000001,-3.8699999999999974,-6.647200274819645,0.859663191659984,251.83,12.98,1474.61
2020-04-01,51.88,29586560,52.5,54.69,51.43,1.528751124284133,3.280077590545688,-1.3772207193643453,31.372498961215882,5.107500000000002,51.294999999999995,58.64555780196305,43.94444219803694,53.88000000000001,51.440999999999995,-15.229999999999997,-6.019999999999996,-10.397236614853188,0.66158781074579,246.15,13.5,1427.73
2020-03-31,54.12,48081860,55.06,55.795,53.22,1.7013477010887585,3.467702986127849,-1.442152018131729,62.274032991582246,5.323928571428573,51.63499999999999,59.66042833747831,43.609571662521674,53.75599999999999,51.013999999999996,-12.020000000000003,-4.230000000000004,-7.249357326478156,0.8412189254210101,257.75,12.97,1510.59
2020-03-30,55.49,31628610,52.99,56.1,52.83,1.765643225569652,3.3142510466167168,-1.7321239373856372,66.80682936344365,5.352142857142858,51.727499999999985,59.906538757702506,43.54846124229746,53.412,50.61,-11.779999999999994,-2.759999999999998,-4.7381974248927,0.9510825982357659,261.65,12.67,1545.31
2020-03-27,52.37,31633490,53.42,54.64,52.065,1.9477166118303764,3.319499359843288,-2.216529929780471,24.457426940965817,5.340714285714286,51.862,60.366115709466804,43.3578842905332,52.23,49.522,-15.07,-5.590000000000003,-9.644582470669432,0.709415584415584,253.42,12.72,1488.75
2020-03-26,55.54,41475410,51.74,55.95,51.66,3.2048113829053966,3.546036660836997,-2.484894961094895,49.58881985189775,5.504642857142859,52.019499999999994,60.670820072682545,43.36817992731744,50.92199999999999,49.727999999999994,-11.919999999999995,-2.270000000000003,-3.9266562878394793,0.9667207792207789,261.2,12.78,1572.61
2020-03-25,51.26,41106060,52.48,53.785,49.91,2.698758232965673,3.1544216585612017,-3.114046037993006,-8.979697414543743,5.3425,52.034000000000006,60.709810970739284,43.35818902926073,49.001999999999995,48.728,-16.15,-6.630000000000003,-11.45275522542754,0.6163166397415185,246.79,13.3,1472.57
2020-03-24,52.4,50019750,53.14,54.64,51.35,2.473502779460739,3.1886260363987495,-3.435994561044886,5.135875706471089,5.213571428571429,52.453500000000005,61.72963340783756,43.17736659216245,48.272000000000006,48.76800000000001,-13.990000000000002,-5.800000000000004,-9.96563573883162,0.5834996673320026,243.15,13.24,1491.83
2020-03-23,49.58,46698480,46.02,50.49,45.9132,1.7744339942640865,3.3970169266578574,-3.9130125732159087,-69.4627647879904,5.047857142857144,52.81999999999999,62.6229730184266,43.01702698157339,47.80799999999999,48.926,-16.439999999999998,-8.770000000000003,-15.029991431019713,0.3945623342175064,222.95,12.97,1342.12
2020-03-20,45.83,52344050,46.51,49.42,45.47,1.8915665465428384,3.4425282860130575,-4.177817198594681,-103.0173586794043,4.97357142857143,53.42900000000001,63.845331215932035,43.01266878406798,46.814,49.05300000000001,-21.260000000000005,-12.440000000000005,-21.34889308391969,0.1429499675113708,228.8,12.98,1298.54
2020-03-19,45.94,44538030,47.84,49.23,45.16,3.4679480964974085,3.786291193239105,-4.07321776118949,-115.25180528328983,4.9557142857142855,54.354499999999994,65.18661793695027,43.52238206304971,48.534000000000006,50.047000000000004,-21.400000000000006,-12.11,-20.861326442721793,0.15009746588693929,240.51,12.96,1341.22
2020-03-18,47.61,49309880,46.71,50.05,45.2,3.530906965639282,4.026637430909319,-3.891664039102281,-116.43929910906485,4.863571428571428,55.33,66.46506353821118,44.19493646178882,48.454,51.149,-17.849999999999994,-9.990000000000002,-17.343750000000004,0.2586094866796619,240.0,13.19,1286.84
2020-03-17,50.08,52085160,45.755,51.63,45.2,3.704648971225209,4.405394874469257,-3.7733658114331305,-108.59393257157461,4.79,56.30499999999999,67.96781012449401,44.642189875505984,49.263999999999996,52.25599999999999,-14.340000000000003,-7.469999999999999,-12.980017376194612,0.41910331384015564,252.8,13.67,1426.52
2020-03-16,44.61,53878940,47.51,52.25,43.63,4.175042993790603,4.468385055028271,-3.818979843587293,-150.45987254335014,4.399285714285715,57.108000000000004,69.1511401220778,45.0648598779222,50.044,52.84499999999999,-19.32,-13.0,-22.56552681826072,0.057009889470622244,239.85,13.19,1298.78
2020-03-13,54.43,48805060,48.26,55.0,47.74,3.1776935031560227,3.76692394401586,-3.2647056832664347,-82.82139856662978,3.8292857142857146,58.241,69.61270681999848,46.86929318000152,51.291999999999994,54.201999999999984,-12.04,-2.0799999999999983,-3.680764466466109,0.5357776463630988,269.32,12.88,1544.26
2020-03-12,45.54,50661750,47.99,50.091,45.37,3.473758771129625,3.787657455472974,-3.5096182177911928,-161.6163318597221,3.369285714285715,58.89150000000001,70.79287349216469,46.990126507835335,51.55999999999999,54.311,-20.79,-10.990000000000002,-19.441004776225014,0.009770114942528885,248.11,12.76,1392.11
2020-03-11,51.66,38573960,52.39,53.54,51.01,2.3311507887736487,2.413545110413311,-2.8660030423258362,-110.68094927742104,3.0207142857142864,59.98750000000001,70.75175357375049,49.22324642624953,53.843999999999994,55.339999999999996,-15.650000000000006,-4.940000000000005,-8.727915194346298,0.10885245901639318,274.36,12.54,1562.54
2020-03-10,53.98,36568950,52.76,54.0,50.43,2.680756609616024,2.385407512355069,-2.6259559922980387,-111.21496109345647,3.0035714285714294,60.77500000000001,71.28869487858574,50.261305121414274,55.248000000000005,56.138999999999996,-11.71,-2.3600000000000065,-4.1888533901313565,0.23019086176980885,288.42,12.73,1656.5
2020-03-09,50.85,56196980,51.92,52.71,50.0,2.609740216956469,2.486552633667744,-2.5175911249200595,-147.1381486105728,2.824285714285715,61.39550000000001,71.69447757061351,51.09652242938651,55.646,56.714,-17.619999999999997,-5.909999999999997,-10.412262156448197,0.04916136495083867,274.23,12.35,1558.16
2020-03-06,55.77,36259160,55.18,56.01,54.54,1.1599551715475898,2.0249012321592366,-2.02396773237696,-104.06878172523734,2.511428571428572,62.15400000000001,71.41700901435382,52.8909909856462,57.112,57.80499999999999,-7.549999999999997,-0.6899999999999977,-1.2221041445270946,0.15850986121256394,297.46,12.27,1699.89
2020-03-05,56.96,29099160,57.06,58.66,56.61,1.220531031969281,2.687429254882815,-1.865430707969189,-85.72334672852004,2.4132142857142864,62.720000000000006,71.73352539243109,53.70647460756892,57.062,58.662,-5.769999999999996,4.730000000000004,9.056098027953292,0.2355415352260779,302.46,11.95,1734.03
2020-03-04,58.68,29223070,57.01,58.71,56.16,1.3191300163365245,3.2892991654758323,-1.7571099137909911,-89.65202496131526,2.3304285714285733,63.23899999999999,72.05940565960545,54.418594340394534,56.836,59.511,-1.8699999999999974,6.960000000000001,13.457076566125291,0.35611636873466535,312.86,11.83,1789.57
2020-03-03,55.97,49740280,58.03,59.02,55.4,1.6143481656693508,3.9767152274207422,-1.7684225013847836,-121.7017229361397,2.190428571428573,63.577999999999996,72.19017417380768,54.965825826192315,57.029999999999994,60.354000000000006,-3.6300000000000026,3.960000000000001,7.613920399923094,0.16356107660455466,300.24,11.55,1705.26
2020-03-02,58.18,43140300,55.79,58.22,54.52,1.8093910577871204,4.025643923647496,-1.4812116949843386,-142.63845496717207,2.026142857142858,64.00049999999999,71.87583992917129,56.12516007082868,57.782000000000004,61.370999999999995,-1.4799999999999969,6.049999999999997,11.605601381162472,0.3160800552104899,309.09,11.45,1765.38
